PID,Gr Liv Area,SalePrice,Sale Type,Sale Condition,Mo Sold,Yr Sold,Bedroom,Full Bath,Half Bath,MS SubClass,MS Zoning,Exter Qual,Exter Cond,Heating QC,Kitchen Qual,Kitchen AbvGr,TotRms AbvGrd,Mas Vnr Area,Mas Vnr Type,Central Air,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fireplace Qu,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Fireplaces,Fence,Foundation,Heating,Electrical,Functional,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Feature,Misc Val,Pool Area,Pool QC
535179050,1092,141000,WD ,Normal,5,2006,2,1,0,20,RL,TA,TA,TA,TA,1,6,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,268,0,0,0,122,TA,1092,0,0,1,MnWw,CBlock,GasA,FuseA,Typ,69,14850,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,5,1957,1957,TA,TA,No,Rec,895.0,Unf,0.0,197.0,1092,1,0,Attchd,1957.0,Fin,1,299,TA,TA,NA,0,0,NA
535403040,912,115000,WD ,Abnorml,11,2006,2,1,0,20,RL,TA,TA,TA,TA,1,5,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,0,0,0,NA,912,0,0,0,NA,CBlock,GasA,SBrkr,Typ,66,7800,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,5,1964,1964,TA,TA,No,Rec,312.0,LwQ,600.0,0.0,912,0,0,Attchd,1964.0,Unf,1,288,TA,TA,NA,0,0,NA
535404080,816,129900,WD ,Normal,7,2006,2,1,0,20,RL,TA,TA,TA,TA,1,5,0,NA,True,Gable,CompShg,WdShing,Wd Shng,Y,0,0,0,0,0,NA,816,0,0,0,NA,CBlock,GasA,FuseA,Typ,73,7100,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Normal,1Fam,1Story,5,7,1957,1957,TA,TA,No,GLQ,708.0,Unf,0.0,108.0,816,1,0,Detchd,1957.0,Unf,1,308,TA,TA,NA,0,0,NA
535425040,1773,183000,WD ,Normal,8,2006,3,2,0,20,RL,TA,TA,TA,TA,1,6,104,BrkFace,True,Gable,CompShg,HdBoard,HdBoard,Y,355,98,0,0,144,TA,1773,0,0,2,NA,CBlock,GasA,SBrkr,Min2,80,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,PosA,Normal,1Fam,1Story,6,6,1961,1992,TA,TA,No,Rec,913.0,Unf,0.0,400.0,1313,1,0,Attchd,1961.0,RFn,2,418,TA,TA,NA,0,0,NA
535426195,1600,207500,WD ,Normal,12,2006,2,1,0,20,RL,TA,TA,TA,TA,1,6,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,288,258,0,0,0,Gd,1600,0,0,2,NA,CBlock,GasA,SBrkr,Typ,47,16321,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Names,Norm,Normal,1Fam,1Story,5,6,1957,1997,TA,TA,Gd,BLQ,1277.0,Unf,0.0,207.0,1484,1,0,Attchd,1957.0,RFn,1,319,TA,TA,NA,0,0,NA
535451190,1040,109500,WD ,Normal,6,2006,2,1,0,20,RL,TA,TA,TA,TA,1,5,0,NA,True,Hip,CompShg,Wd Sdng,Wd Sdng,Y,0,0,0,0,0,NA,1040,0,0,0,NA,CBlock,GasA,FuseF,Typ,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,7,1950,1950,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
535451210,1040,109900,WD ,Normal,7,2006,2,1,0,20,RL,TA,TA,TA,TA,1,4,0,NA,True,Gable,CompShg,BrkFace,Wd Sdng,Y,0,29,0,0,0,NA,1040,0,0,0,NA,Slab,GasA,FuseA,Typ,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,4,5,1950,1950,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
535453160,1040,133700,WD ,Normal,7,2006,3,1,0,20,RL,TA,TA,TA,TA,1,6,0,NA,True,Gable,CompShg,BrkFace,Wd Sdng,Y,140,0,252,0,0,NA,1040,0,0,0,GdWo,CBlock,GasA,FuseA,Typ,70,7560,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,5,1959,1959,TA,TA,No,LwQ,369.0,Unf,0.0,671.0,1040,0,0,Attchd,1959.0,RFn,1,286,TA,TA,NA,0,0,NA
535457070,1150,146000,WD ,Normal,7,2006,3,1,0,20,RL,TA,TA,TA,TA,1,6,0,NA,True,Hip,CompShg,BrkFace,BrkFace,Y,0,0,0,0,162,NA,1150,0,0,0,NA,CBlock,GasA,SBrkr,Typ,70,7000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,4,1961,1961,TA,TA,No,GLQ,781.0,Unf,0.0,369.0,1150,0,0,Attchd,1961.0,RFn,1,288,TA,TA,NA,0,0,NA
904100170,1640,131000,WD ,Normal,6,2006,3,1,0,20,RL,TA,TA,TA,TA,1,7,0,NA,True,Gable,CompShg,Wd Sdng,MetalSd,Y,0,0,225,0,0,Gd,1640,0,0,1,NA,Slab,GasA,FuseA,Min1,100,21370,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Normal,1Fam,1Story,5,5,1950,1950,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
905101450,1068,154500,WD ,Normal,2,2006,3,1,0,20,RL,TA,TA,TA,TA,1,6,0,NA,True,Hip,CompShg,HdBoard,HdBoard,Y,192,0,0,0,0,NA,1068,0,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,70,8414,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Normal,1Fam,1Story,6,8,1963,2003,TA,TA,No,GLQ,663.0,Unf,0.0,396.0,1059,0,1,Attchd,1963.0,RFn,1,264,TA,TA,NA,0,0,NA
905103130,1064,153600,WD ,Normal,6,2006,3,1,0,20,RL,TA,TA,TA,TA,1,6,305,BrkFace,True,Hip,CompShg,HdBoard,HdBoard,Y,314,48,0,0,0,TA,1064,0,0,1,NA,CBlock,GasA,SBrkr,Typ,0,11327,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Normal,1Fam,1Story,5,6,1967,1967,TA,TA,Av,ALQ,779.0,Unf,0.0,285.0,1064,0,1,Attchd,1967.0,Unf,2,528,TA,TA,NA,0,0,NA
905106210,1159,158000,WD ,Normal,7,2006,3,1,1,20,RL,TA,TA,TA,TA,1,7,188,BrkFace,True,Hip,CompShg,Plywood,Plywood,Y,466,0,0,0,0,Fa,1159,0,0,1,NA,CBlock,GasA,SBrkr,Typ,0,11553,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Normal,1Fam,1Story,5,5,1968,1968,TA,TA,No,BLQ,673.0,Unf,0.0,378.0,1051,0,0,Attchd,1968.0,Unf,1,336,TA,TA,NA,0,0,NA
905107220,1458,165000,WD ,Normal,7,2006,3,1,1,20,RL,TA,TA,TA,TA,1,7,450,BrkFace,True,Gable,CompShg,HdBoard,HdBoard,Y,284,0,0,0,0,TA,1458,0,0,1,MnPrv,CBlock,GasA,SBrkr,Typ,0,9535,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Normal,1Fam,1Story,5,5,1967,1967,TA,TA,No,BLQ,194.0,LwQ,982.0,0.0,1176,1,0,Attchd,1967.0,Unf,2,512,TA,TA,NA,0,0,NA
905200340,1779,170000,WD ,Abnorml,7,2006,3,1,1,20,RL,TA,TA,TA,TA,1,6,0,NA,True,Hip,CompShg,Wd Sdng,Plywood,Y,0,418,0,0,312,Gd,1779,0,0,1,NA,CBlock,GasA,SBrkr,Typ,102,17920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Normal,1Fam,1Story,5,4,1955,1974,TA,TA,Mn,ALQ,306.0,Rec,1085.0,372.0,1763,1,0,Attchd,1955.0,Unf,2,454,TA,TA,NA,0,0,NA
905202190,1830,278000,WD ,Normal,6,2006,2,1,0,20,RL,TA,TA,TA,TA,1,6,123,BrkFace,True,Gable,Tar&Grv,Plywood,Plywood,Y,0,115,168,0,0,Gd,1830,0,0,2,NA,CBlock,GasA,SBrkr,Typ,0,20355,Pave,NA,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Normal,1Fam,1Story,7,6,1967,1967,Gd,TA,Av,Rec,810.0,ALQ,826.0,229.0,1865,1,0,Attchd,1967.0,Unf,2,521,TA,TA,NA,0,0,NA
905300080,894,142500,WD ,Normal,6,2006,3,1,0,20,RL,TA,TA,TA,TA,1,5,0,NA,True,Hip,CompShg,HdBoard,Plywood,Y,241,0,0,0,0,Fa,894,0,0,1,MnPrv,CBlock,GasA,SBrkr,Typ,100,13350,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Normal,1Fam,1Story,5,5,1974,1974,TA,TA,No,ALQ,762.0,Unf,0.0,102.0,864,1,0,Attchd,1974.0,Unf,2,440,TA,TA,NA,0,0,NA
907202140,971,128500,WD ,Normal,5,2006,3,1,1,20,RL,TA,TA,TA,TA,1,5,0,NA,True,Gable,CompShg,HdBoard,Plywood,Y,0,0,0,0,0,Po,971,0,0,1,NA,CBlock,GasA,SBrkr,Typ,69,9920,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,5,6,1969,1969,Gd,TA,Gd,ALQ,523.0,Unf,0.0,448.0,971,0,0,Attchd,1969.0,Unf,1,300,TA,TA,NA,0,0,NA
907203040,894,149900,WD ,Abnorml,7,2006,3,1,0,20,RL,TA,TA,TA,TA,1,5,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,256,0,0,0,0,NA,894,0,0,0,GdWo,PConc,GasA,SBrkr,Typ,70,9800,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Normal,1Fam,1Story,5,7,1972,1972,TA,TA,No,ALQ,894.0,Unf,0.0,0.0,894,1,0,Attchd,1975.0,Unf,2,552,TA,TA,NA,0,0,NA
908102330,1220,102000,COD,Normal,4,2006,2,1,0,20,RL,TA,TA,TA,TA,1,6,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,0,0,0,NA,1220,0,0,0,NA,CBlock,GasA,FuseF,Typ,67,8877,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1Story,4,5,1951,1951,Fa,Fa,No,LwQ,836.0,Unf,0.0,0.0,836,0,0,Detchd,1951.0,Unf,2,396,TA,TA,NA,0,0,NA
908127050,1176,119900,WD ,Abnorml,12,2006,2,1,0,20,RL,TA,TA,TA,TA,1,5,0,NA,True,Gable,CompShg,HdBoard,Plywood,Y,0,92,0,0,112,NA,1176,0,0,0,NA,CBlock,GasA,SBrkr,Typ,73,16133,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1Story,5,4,1969,1969,Gd,TA,Mn,ALQ,847.0,Unf,0.0,329.0,1176,1,0,Attchd,1969.0,Unf,1,360,TA,TA,NA,0,0,NA
908275220,864,115000,WD ,Normal,4,2006,2,1,0,20,RL,TA,TA,TA,TA,1,5,0,NA,True,Hip,CompShg,WdShing,Plywood,N,0,0,0,0,0,NA,864,0,0,0,NA,CBlock,GasA,SBrkr,Typ,60,8172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1Story,5,7,1955,1990,TA,TA,No,Rec,167.0,Unf,0.0,697.0,864,1,0,Detchd,1957.0,Unf,2,572,TA,TA,NA,0,0,NA
916325040,1650,250764,WD ,Alloca,3,2006,2,1,0,20,RL,TA,TA,TA,TA,1,6,0,NA,True,Gable,Tar&Grv,Plywood,Plywood,Y,0,0,0,0,138,Gd,1650,0,0,2,NA,CBlock,GasA,SBrkr,Typ,0,50102,Pave,NA,IR1,Low,AllPub,Inside,Mod,Timber,Norm,Normal,1Fam,1Story,6,5,1958,1958,Gd,TA,Gd,BLQ,909.0,Unf,0.0,723.0,1632,1,0,Attchd,1958.0,Unf,2,518,TA,TA,NA,0,0,NA
916403020,1339,180000,WD ,Normal,7,2006,2,2,0,20,RL,TA,TA,TA,TA,1,6,54,BrkFace,True,Hip,CompShg,HdBoard,HdBoard,Y,0,58,0,0,90,TA,1339,0,0,1,NA,CBlock,GasA,SBrkr,Typ,50,8049,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Normal,1Fam,1Story,7,5,1990,1990,Gd,TA,No,ALQ,1053.0,Unf,0.0,256.0,1309,1,0,Attchd,1990.0,Fin,2,484,Gd,Gd,NA,0,0,NA
923276100,902,131000,WD ,Normal,6,2006,2,1,0,20,RL,TA,TA,TA,TA,1,5,0,NA,True,Gable,CompShg,HdBoard,HdBoard,Y,164,0,0,0,0,NA,902,0,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,0,8885,Pave,NA,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Normal,1Fam,1Story,5,5,1983,1983,Gd,TA,Av,BLQ,301.0,ALQ,324.0,239.0,864,1,0,Attchd,1983.0,Unf,2,484,TA,TA,NA,0,0,NA
905201030,756,85000,WD ,Normal,6,2010,2,1,0,30,RL,TA,TA,TA,TA,1,4,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,N,80,0,0,0,0,NA,756,0,0,0,NA,BrkTil,GasA,SBrkr,Typ,94,9259,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Normal,1Fam,1Story,4,4,1927,1950,Fa,TA,No,Unf,0.0,Unf,0.0,660.0,660,0,0,Detchd,1945.0,Unf,2,440,TA,TA,NA,0,0,NA
909176150,856,126000,WD ,Normal,3,2010,2,1,0,30,RL,TA,TA,TA,TA,1,4,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,0,0,166,Gd,856,0,0,1,NA,CBlock,GasA,SBrkr,Typ,0,7890,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Normal,1Fam,1Story,6,6,1939,1950,TA,TA,No,Rec,238.0,Unf,0.0,618.0,856,1,0,Detchd,1939.0,Unf,2,399,TA,TA,NA,0,0,NA
535383120,725,78500,WD ,Normal,11,2009,1,1,1,30,RL,TA,TA,TA,TA,1,4,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,30,0,0,0,NA,725,0,0,0,NA,BrkTil,GasA,FuseA,Typ,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,1Story,3,5,1890,1998,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630,0,0,Detchd,1959.0,Unf,1,320,TA,TA,NA,0,0,NA
905452050,672,113000,WD ,Normal,8,2009,2,1,0,30,RL,TA,TA,TA,TA,1,4,0,NA,True,Hip,CompShg,MetalSd,MetalSd,N,0,113,0,0,0,NA,672,0,0,0,NA,CBlock,GasA,SBrkr,Typ,50,9340,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1Story,4,6,1941,1950,TA,TA,No,Rec,344.0,Unf,0.0,328.0,672,1,0,Attchd,1941.0,Unf,1,234,TA,TA,NA,0,0,NA
909100170,864,98000,WD ,Normal,4,2008,2,1,0,30,RL,TA,TA,TA,TA,1,5,0,NA,False,Gable,CompShg,Stucco,Stucco,Y,0,0,96,0,0,NA,864,0,0,0,NA,CBlock,GasA,FuseA,Typ,67,5604,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1Story,5,6,1925,1950,TA,TA,No,Rec,468.0,Unf,0.0,396.0,864,1,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
909101060,864,67000,WD ,Normal,9,2008,2,1,0,30,RL,TA,TA,TA,TA,1,5,0,NA,False,Gable,CompShg,Stucco,Stucco,N,0,0,100,0,0,NA,864,0,0,0,NA,BrkTil,GasA,FuseF,Typ,45,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1Story,3,3,1914,1950,TA,TA,No,BLQ,41.0,Unf,0.0,823.0,864,1,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
909253190,790,91000,WD ,Normal,4,2008,2,1,0,30,RL,TA,TA,TA,TA,1,4,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,141,0,0,0,NA,790,0,0,0,NA,BrkTil,GasA,SBrkr,Typ,52,6292,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Normal,1Fam,1Story,6,5,1930,1950,Gd,TA,Mn,Rec,384.0,Unf,0.0,384.0,768,0,0,Detchd,1925.0,Unf,1,160,Fa,TA,NA,0,0,NA
535379060,968,64500,WD ,Normal,8,2007,4,2,0,30,RL,TA,TA,TA,TA,1,5,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,0,0,0,NA,968,0,0,0,NA,BrkTil,GasA,SBrkr,Typ,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,4,6,1927,2007,TA,TA,No,Unf,0.0,Unf,0.0,656.0,656,0,0,Detchd,1928.0,Unf,1,216,Fa,Fa,NA,0,0,NA
909251030,1422,136500,WD ,Normal,4,2007,3,1,0,30,RL,TA,TA,TA,TA,1,6,0,NA,True,Hip,CompShg,Stucco,Plywood,Y,0,0,64,0,0,NA,1422,0,0,0,MnPrv,PConc,GasA,SBrkr,Typ,54,7223,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Normal,1Fam,1Story,5,5,1926,1950,TA,TA,Mn,BLQ,319.0,Unf,0.0,971.0,1290,0,0,Detchd,1973.0,Unf,1,352,TA,TA,NA,0,0,NA
903200050,788,100000,WD ,Abnorml,4,2006,2,1,0,30,RL,TA,TA,TA,TA,1,4,0,NA,True,Gable,CompShg,WdShing,Wd Shng,Y,0,0,0,0,0,TA,788,0,0,2,GdWo,CBlock,GasA,FuseA,Typ,0,7446,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Normal,1Fam,1Story,4,5,1941,1950,TA,TA,No,Rec,266.0,Unf,0.0,522.0,788,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
903400030,816,109000,WD ,Normal,7,2006,2,1,0,30,RL,TA,TA,TA,TA,1,4,0,NA,True,Gable,CompShg,MetalSd,MetalSd,N,168,0,112,0,0,NA,816,0,0,0,NA,BrkTil,GasA,FuseA,Typ,50,11672,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1Story,5,5,1925,1950,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816,0,0,Detchd,1925.0,Unf,1,210,Fa,Fa,NA,0,0,NA
904301410,1032,125000,WD ,Normal,6,2006,2,1,0,30,RL,TA,TA,TA,TA,1,6,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,121,0,0,TA,1032,0,0,1,NA,Slab,GasA,SBrkr,Typ,55,8250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1Story,5,7,1935,1950,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
909101330,498,35000,ConLD,Normal,2,2006,1,1,0,30,RL,TA,TA,TA,TA,1,3,0,NA,False,Gable,CompShg,MetalSd,MetalSd,N,0,0,100,0,0,NA,498,0,0,0,NA,BrkTil,GasA,FuseF,Typ,60,8088,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Normal,1Fam,1Story,2,3,1922,1955,TA,TA,No,Unf,0.0,Unf,0.0,498.0,498,0,0,Detchd,1922.0,Unf,1,216,Fa,Fa,NA,0,0,NA
908228010,865,108500,WD ,Normal,8,2007,2,1,0,40,RL,TA,TA,TA,TA,1,4,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,84,0,0,Gd,740,125,0,1,NA,BrkTil,GasA,SBrkr,Typ,62,10042,Pave,NA,Reg,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Normal,1Fam,1.5Fin,6,8,1920,1995,TA,TA,No,LwQ,144.0,ALQ,278.0,238.0,660,1,0,Detchd,1920.0,Unf,1,216,TA,TA,NA,0,0,NA
535455060,984,112500,WD ,Normal,6,2008,2,1,0,45,RL,TA,TA,TA,TA,1,4,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,0,0,0,0,NA,984,0,0,0,GdWo,CBlock,GasA,FuseA,Typ,64,6390,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Normal,1Fam,1.5Unf,6,7,1954,1954,TA,TA,No,Unf,0.0,Unf,0.0,936.0,936,1,0,Detchd,1954.0,Unf,1,280,TA,TA,NA,0,0,NA
534431020,908,138500,WD ,Normal,10,2007,2,1,0,45,RL,TA,TA,TA,TA,1,4,0,NA,True,Gable,CompShg,Wd Sdng,HdBoard,Y,284,24,0,0,192,NA,908,0,0,0,MnPrv,PConc,GasA,SBrkr,Typ,85,12172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1.5Unf,5,7,1940,1996,TA,TA,No,LwQ,130.0,Rec,259.0,433.0,822,0,0,Attchd,1975.0,Unf,2,512,TA,TA,NA,0,0,NA
534152070,1891,212500,WD ,Normal,4,2010,3,3,0,50,RL,TA,TA,TA,TA,1,7,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,69,0,0,0,TA,1287,604,0,1,NA,PConc,GasA,SBrkr,Typ,0,18837,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Normal,1Fam,1.5Fin,6,5,1978,1978,Gd,TA,Mn,ALQ,687.0,LwQ,46.0,491.0,1224,0,1,Attchd,1978.0,RFn,2,678,TA,TA,NA,0,0,NA
535180130,1337,108000,WD ,Normal,2,2010,3,1,0,50,RL,TA,TA,TA,TA,1,5,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,0,0,0,0,NA,832,505,0,0,NA,CBlock,GasA,FuseA,Typ,60,8382,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1.5Fin,4,5,1956,1956,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832,0,0,Attchd,1956.0,Unf,1,263,TA,TA,NA,0,0,NA
535353190,1458,97500,WD ,Abnorml,1,2010,3,1,0,50,RL,TA,TA,TA,TA,1,6,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,192,0,0,0,0,Gd,912,546,0,1,NA,CBlock,GasA,SBrkr,Typ,78,17503,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Artery,Normal,1Fam,1.5Fin,6,5,1948,1950,TA,TA,No,Unf,0.0,Unf,0.0,912.0,912,0,1,Attchd,1948.0,Unf,1,330,TA,TA,NA,0,0,NA
535450210,1224,132000,WD ,Normal,5,2010,3,1,0,50,RL,TA,TA,TA,TA,1,5,0,NA,True,Gable,CompShg,WdShing,Wd Shng,Y,414,0,0,0,0,NA,816,408,0,0,GdWo,CBlock,GasA,SBrkr,Typ,60,8064,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Artery,Normal,1Fam,1.5Fin,6,8,1948,2004,TA,TA,No,ALQ,481.0,Rec,174.0,161.0,816,1,0,Detchd,1950.0,Unf,1,280,TA,TA,NA,0,0,NA
906425045,1445,138500,WD ,Normal,3,2010,3,2,0,50,RL,TA,TA,TA,TA,1,6,0,NA,True,Gable,CompShg,Wd Sdng,Plywood,N,0,59,0,0,0,NA,831,614,0,0,NA,PConc,GasA,SBrkr,Typ,82,14235,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Normal,1Fam,1.5Fin,6,8,1900,1993,Fa,Gd,No,Unf,0.0,Unf,0.0,676.0,676,0,0,Detchd,1957.0,Unf,2,484,TA,TA,NA,0,0,NA
908225320,1487,113000,WD ,Normal,4,2010,3,1,1,50,RL,TA,TA,TA,TA,1,7,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,140,0,0,0,Gd,798,689,0,1,MnPrv,CBlock,GasA,FuseA,Typ,52,8741,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1.5Fin,6,4,1945,1950,TA,Fa,No,LwQ,94.0,Unf,0.0,641.0,735,0,0,Detchd,1949.0,Unf,1,220,TA,TA,NA,0,0,NA
924100050,1479,161000,WD ,Normal,4,2010,5,2,0,50,RL,TA,TA,TA,TA,1,8,0,NA,True,Gable,CompShg,HdBoard,HdBoard,Y,287,0,280,0,0,NA,864,615,0,0,NA,CBlock,GasA,SBrkr,Typ,68,10544,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Normal,1Fam,1.5Fin,5,5,1969,1969,TA,TA,Av,BLQ,476.0,Unf,0.0,388.0,864,0,0,Attchd,1969.0,Fin,1,275,TA,TA,NA,0,0,NA
535454100,1461,133500,WD ,Normal,8,2009,4,2,0,50,RL,TA,TA,TA,TA,1,6,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,204,0,0,0,NA,832,629,0,0,NA,CBlock,GasA,FuseF,Typ,60,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Artery,Normal,1Fam,1.5Fin,4,7,1949,1996,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832,0,0,Detchd,1949.0,Unf,1,384,TA,TA,NA,0,0,NA
535454160,1495,135000,COD,Abnorml,8,2009,3,1,0,50,RL,TA,TA,TA,TA,1,6,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,180,36,0,0,0,NA,1064,0,431,0,NA,CBlock,GasA,SBrkr,Typ,60,8064,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Artery,Normal,1Fam,1.5Fin,6,7,1948,1994,TA,TA,No,LwQ,120.0,Unf,0.0,744.0,864,0,0,Detchd,1994.0,Unf,2,576,TA,TA,NA,0,0,NA
904351240,1112,63000,WD ,Normal,3,2009,4,2,0,50,RL,TA,TA,TA,TA,1,6,0,NA,False,Gable,CompShg,MetalSd,MetalSd,N,0,0,0,0,0,NA,687,425,0,0,NA,PConc,GasA,FuseA,Typ,60,9780,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1.5Fin,5,3,1934,1950,TA,TA,No,Unf,0.0,Unf,0.0,585.0,585,1,0,Detchd,1934.0,Unf,1,226,Po,Po,NA,0,0,NA
