PID;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Neighborhood;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Built;Year Remod/Add;Foundation;Bsmt Qual;Bsmt Cond;Bsmt Exposure;BsmtFin Type 1;BsmtFin Type 2;Heating;Electrical;Functional;Fireplaces;Garage Type;Garage Finish;Garage Qual;Garage Cond;Pool QC;Fence;Misc Feature;SalePrice
535301010;0.0;7032;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;North Ames;Norm;Normal;Duplex;SFoyer;5;5;1979;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;2;Detchd;Unf;TA;TA;NA;NA;NA;135960
535456010;75.0;8512;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;North Ames;Norm;Normal;Duplex;1Story;5;5;1960;0.0;CBlock;TA;Fa;No;Unf;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;119000
904100090;120.0;11136;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Sawyer;Adjacent to feeder street;Feedr;Duplex;1Story;6;5;1964;0.0;CBlock;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;150000
905101330;72.0;10791;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Normal;Duplex;1Story;4;5;1967;0.0;Slab;NA;NA;NA;NA;NA;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;90000
905108090;0.0;9662;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Normal;Duplex;1Story;5;4;1977;0.0;CBlock;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;156500
905108120;75.0;8235;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Normal;Duplex;1Story;5;4;1977;0.0;CBlock;TA;TA;No;Rec;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;157000
908103310;38.0;7840;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Edwards;Norm;Normal;Duplex;SFoyer;6;5;1975;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;127500
908103320;35.0;9400;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Edwards;Norm;Normal;Duplex;SFoyer;6;5;1975;0.0;CBlock;Gd;Gd;Gd;GLQ;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;127500
914452060;65.0;8385;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Mitchell;Norm;Normal;Duplex;1Story;6;5;1978;0.0;CBlock;TA;TA;Mn;Unf;Unf;GasA;SBrkr;Typ;0;2Types;Unf;TA;TA;NA;NA;NA;145000
914476050;78.0;10530;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Mitchell;Norm;Normal;Duplex;SFoyer;6;5;1977;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;135000
923226150;0.0;11836;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Mitchell;Norm;Normal;Duplex;1Story;5;5;1970;0.0;CBlock;TA;TA;No;BLQ;Unf;GasA;SBrkr;Typ;0;2Types;Unf;TA;TA;NA;NA;NA;146500
923229110;55.0;12640;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Mitchell;Norm;Normal;Duplex;1Story;6;5;1976;0.0;CBlock;TA;TA;Gd;Rec;LwQ;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;150900
923230040;63.0;9297;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Mitchell;Norm;Normal;Duplex;1Story;5;5;1976;0.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;188000
527452190;53.0;4043;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;TwnhsE;1Story;6;5;1977;0.0;CBlock;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;127500
531451110;50.0;8012;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;1Story;6;5;1980;0.0;CBlock;Gd;TA;No;BLQ;BLQ;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;143000
531452020;55.0;7892;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;1Story;6;5;1979;0.0;CBlock;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;99500
531452050;50.0;7175;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;1Story;6;5;1984;0.0;CBlock;Gd;TA;No;ALQ;LwQ;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;MnPrv;NA;125000
527452060;0.0;4928;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;TwnhsE;1Story;6;6;1976;0.0;CBlock;Gd;TA;No;LwQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;143750
527453140;24.0;2280;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Northpark Villa;Norm;Normal;Twnhs;1Story;7;5;1975;0.0;CBlock;Gd;TA;No;ALQ;LwQ;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;123000
527455090;24.0;2104;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;TwnhsE;1Story;7;6;1976;0.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;128500
527452150;53.0;4043;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;TwnhsE;1Story;6;6;1977;0.0;CBlock;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;140000
527452100;0.0;4928;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;TwnhsE;1Story;6;5;1976;0.0;CBlock;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;128000
527455030;24.0;2304;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;Twnhs;1Story;7;7;1978;0.0;CBlock;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;142500
527182020;30.0;3701;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;TwnhsE;1Story;8;5;1987;0.0;CBlock;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;130000
527453070;24.0;2280;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Northpark Villa;Norm;Normal;Twnhs;1Story;7;7;1976;0.0;CBlock;TA;TA;No;ALQ;BLQ;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;137500
527453050;24.0;2308;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Northpark Villa;Norm;Normal;TwnhsE;2Story;6;5;1976;0.0;CBlock;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Detchd;RFn;TA;TA;NA;NA;NA;146000
527453060;24.0;2280;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Northpark Villa;Norm;Normal;Twnhs;2Story;6;6;1976;0.0;CBlock;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;148500
527454050;24.0;2308;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;TwnhsE;2Story;6;5;1974;0.0;CBlock;TA;TA;No;ALQ;Rec;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;147000
527454130;24.0;2349;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;Twnhs;2Story;6;5;1977;0.0;CBlock;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;137900
527455050;24.0;2364;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;TwnhsE;2Story;6;5;1978;0.0;CBlock;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;147000
527455060;24.0;2289;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;Twnhs;2Story;6;6;1978;0.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;148500
531452010;75.0;10762;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Sawyer West;Norm;Normal;TwnhsE;2Story;6;6;1980;0.0;CBlock;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;120000
535304060;70.0;13587;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;2fmCon;1Story;5;5;1958;0.0;CBlock;TA;TA;Av;Rec;Unf;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;119000
535353140;107.0;10615;Pave;NA;Slightly irregular;Bnk;AllPub;Corner;Mod;Old Town;Adjacent to arterial street;Artery;2fmCon;2Story;3;5;1900;1970.0;CBlock;Fa;TA;Mn;BLQ;Unf;GasA;SBrkr;Typ;0;CarPort;Unf;Fa;Fa;NA;NA;NA;95000
535383100;60.0;10800;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;2fmCon;2Story;4;7;1900;2000.0;BrkTil;NA;NA;NA;NA;NA;GasA;FuseA;Typ;0;NA;NA;NA;NA;NA;NA;NA;106250
905477050;70.0;7000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Normal;2fmCon;2Story;5;7;1910;1991.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;107500
905479110;68.0;10880;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Normal;2fmCon;1Story;5;5;1950;0.0;CBlock;TA;TA;No;ALQ;Unf;GasW;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;125000
908225170;56.0;6931;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Normal;2fmCon;1Story;4;5;1955;0.0;CBlock;TA;TA;Av;ALQ;Unf;GasA;FuseP;Typ;0;NA;NA;NA;NA;NA;NA;NA;91900
527226040;195.0;41600;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;Gilbert;Norm;Normal;2fmCon;1Story;5;5;1969;1990.0;CBlock;Gd;TA;Gd;ALQ;Unf;GasW;SBrkr;Mod;0;2Types;Unf;TA;TA;NA;NA;NA;155000
904302010;59.0;4484;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;South & West of Iowa State University;Norm;Normal;2fmCon;1.5Fin;5;6;1942;1979.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;MnPrv;NA;108500
905100060;75.0;11235;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Normal;2fmCon;SFoyer;5;5;1963;0.0;CBlock;Gd;TA;Av;ALQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;MnPrv;NA;130000
527250040;100.0;34650;Pave;NA;Regular;Bnk;AllPub;Inside;Gtl;Gilbert;Norm;Normal;2fmCon;1Story;5;5;1955;0.0;CBlock;TA;TA;Mn;Rec;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;145000
535478110;70.0;7000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Adjacent to arterial street;Normal;2fmCon;SFoyer;5;5;1962;0.0;CBlock;TA;TA;Av;ALQ;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;124000
903425340;60.0;9873;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;RRAn;Normal;2fmCon;1Story;4;5;1970;0.0;CBlock;TA;TA;Av;ALQ;Unf;GasW;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;129000
909428110;90.0;15750;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Crawford;Norm;Normal;2fmCon;1Story;5;5;1953;0.0;CBlock;TA;TA;Mn;BLQ;Unf;GasA;SBrkr;Typ;2;Attchd;Unf;TA;TA;NA;NA;NA;157000
902402010;90.0;7407;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Adjacent to arterial street;Normal;1Fam;1Story;6;7;1957;1996.0;CBlock;TA;TA;No;GLQ;Unf;GasA;FuseA;Typ;0;Attchd;Unf;TA;TA;NA;MnPrv;NA;149700
902427150;52.0;8516;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;4;6;1958;2006.0;CBlock;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;115500
903230120;99.0;5940;Pave;NA;Slightly irregular;Lvl;AllPub;FR3;Gtl;Brookside;Adjacent to feeder street;Normal;1Fam;1Story;4;7;1946;1950.0;PConc;NA;NA;NA;NA;NA;GasA;FuseA;Typ;0;Detchd;Unf;TA;TA;NA;MnPrv;NA;79000
902106130;56.0;4485;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Adjacent to arterial street;Normal;1Fam;1Story;5;7;1920;1950.0;PConc;TA;TA;No;BLQ;Unf;GasA;SBrkr;Typ;1;NA;NA;NA;NA;NA;MnPrv;NA;109500
903234050;51.0;6120;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Adjacent to arterial street;Normal;1Fam;1Story;6;5;1923;1950.0;BrkTil;Fa;Fa;No;ALQ;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;109500
910203250;58.0;8154;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;1Story;2;5;1941;1950.0;BrkTil;TA;TA;No;BLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;Fa;Fa;NA;NA;NA;82000
902204080;62.0;7404;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;1Story;4;6;1920;1950.0;BrkTil;Fa;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;80000
902402150;60.0;7200;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;5;4;1910;2006.0;BrkTil;TA;TA;No;ALQ;Rec;GasW;SBrkr;Maj2;0;Detchd;Unf;TA;TA;NA;NA;NA;85000
903231130;51.0;6120;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Brookside;Norm;Normal;1Fam;1Story;5;7;1931;1993.0;BrkTil;TA;TA;No;BLQ;Unf;GasA;FuseA;Typ;0;Detchd;Unf;Fa;TA;NA;NA;NA;105000
903458170;52.0;6240;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;1.5Fin;4;5;1925;1950.0;CBlock;TA;TA;No;BLQ;Unf;GasA;FuseA;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;103000
902105130;60.0;4800;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;1Story;5;4;1940;1950.0;CBlock;Fa;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;MnPrv;NA;64000
902134100;60.0;6756;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;5;6;1910;1950.0;BrkTil;TA;Gd;No;Unf;Unf;GasA;FuseA;Typ;0;Detchd;Unf;Fa;TA;NA;NA;NA;78000
903481010;60.0;10320;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Iowa DOT and Rail Road;RRNe;Normal;1Fam;1Story;5;8;1912;1991.0;BrkTil;Fa;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;85000
910206110;60.0;7392;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;1Story;5;7;1930;1995.0;BrkTil;TA;TA;No;Unf;Unf;GasA;FuseA;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;99500
902202070;50.0;5925;Pave;NA;Regular;Bnk;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;4;7;1937;2000.0;BrkTil;Fa;TA;No;Rec;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;MnPrv;NA;89471
903234160;60.0;6180;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Brookside;Norm;Normal;1Fam;1Story;6;5;1926;1950.0;BrkTil;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;102000
910203290;59.0;8263;Pave;NA;Regular;Bnk;AllPub;Inside;Mod;Iowa DOT and Rail Road;Norm;Normal;1Fam;1Story;6;5;1920;1950.0;BrkTil;TA;TA;No;Unf;Unf;GasA;FuseA;Typ;1;Detchd;Unf;TA;TA;NA;MnPrv;NA;118400
902111010;50.0;5633;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;5;7;1925;1950.0;BrkTil;TA;Fa;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;111500
902206020;52.0;7830;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;3;5;1921;1950.0;BrkTil;Fa;TA;No;LwQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;Fa;TA;NA;NA;NA;61500
902400090;84.0;11340;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;1Story;6;5;1923;1950.0;BrkTil;TA;TA;No;Unf;Unf;GasA;FuseA;Typ;0;Detchd;Unf;Fa;Fa;NA;NA;NA;125000
903231240;51.0;6120;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1Story;5;7;1925;1950.0;BrkTil;TA;TA;No;Rec;Unf;GasA;SBrkr;Min1;0;Detchd;Unf;TA;TA;NA;MnPrv;Shed;88000
903458010;60.0;7200;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;1Story;6;6;1930;1950.0;BrkTil;TA;TA;No;LwQ;Unf;GasA;FuseF;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;90000
910200020;50.0;7288;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Iowa DOT and Rail Road;Adjacent to arterial street;Normal;1Fam;1Story;5;6;1942;1950.0;CBlock;TA;TA;Mn;Rec;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;102000
910203100;61.0;8534;Pave;NA;Regular;Low;AllPub;Inside;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;1Story;4;4;1925;1950.0;BrkTil;Fa;TA;No;Unf;Unf;GasA;FuseA;Min1;0;NA;NA;NA;NA;NA;GdWo;NA;72000
903204095;50.0;9100;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;RRAn;Feedr;1Fam;1Story;5;6;1930;1960.0;BrkTil;TA;TA;No;Unf;Unf;GasA;FuseA;Typ;0;Detchd;Unf;TA;TA;NA;NA;Shed;79500
903430040;40.0;5680;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1.5Fin;5;4;1901;1950.0;CBlock;TA;TA;No;Unf;Unf;GasA;FuseA;Typ;0;Detchd;Unf;TA;Fa;NA;MnPrv;NA;113000
903236200;58.0;6380;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Unf;5;6;1922;1950.0;BrkTil;TA;Fa;No;Unf;Unf;GasA;FuseA;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;113000
902102100;60.0;4800;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;1.5Fin;4;5;1900;1954.0;PConc;TA;TA;No;ALQ;Unf;GasA;SBrkr;Min2;2;Basment;Unf;TA;TA;NA;NA;NA;80400
902206040;50.0;5500;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;1.5Fin;5;7;1929;2001.0;BrkTil;TA;TA;No;LwQ;ALQ;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;130000
902206240;0.0;8239;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Adjacent to arterial street;Normal;1Fam;1.5Fin;5;6;1920;1962.0;BrkTil;TA;TA;No;Rec;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;100000
903226160;50.0;6000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;6;7;1939;1950.0;BrkTil;TA;Gd;No;BLQ;LwQ;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;MnPrv;NA;134000
903228150;50.0;6000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;6;7;1948;1950.0;CBlock;TA;TA;No;Rec;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;139900
903233120;52.0;6240;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;5;5;1930;1950.0;BrkTil;TA;TA;No;LwQ;Unf;GasA;FuseF;Typ;1;Detchd;Unf;TA;TA;NA;MnPrv;NA;138400
902101010;0.0;3950;Pave;Grvl;Regular;Bnk;AllPub;Inside;Gtl;Old Town;Adjacent to arterial street;Normal;1Fam;1.5Fin;6;8;1926;2004.0;CBlock;TA;TA;No;Rec;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;115000
902301080;50.0;3500;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1.5Fin;5;7;1947;1950.0;CBlock;TA;TA;No;LwQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;MnWw;NA;110000
902405100;98.0;8820;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;1.5Fin;5;6;1890;1996.0;BrkTil;TA;TA;No;LwQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;MnWw;NA;124900
903226130;50.0;6000;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;4;6;1936;1950.0;BrkTil;TA;TA;No;BLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;128000
903234220;51.0;6120;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;5;6;1938;1950.0;BrkTil;TA;Fa;No;LwQ;Unf;GasA;FuseA;Typ;1;Detchd;Unf;Fa;TA;NA;NA;NA;150000
902401010;0.0;5700;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1.5Fin;7;7;1926;1950.0;PConc;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;116900
903227080;50.0;6000;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;6;7;1929;1950.0;BrkTil;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;BuiltIn;RFn;TA;TA;NA;NA;NA;120000
903232090;52.0;6240;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;5;7;1930;1992.0;PConc;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;162900
903233080;52.0;6240;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;7;5;1939;1950.0;BrkTil;TA;TA;Mn;Rec;LwQ;GasA;SBrkr;Min2;1;Detchd;Unf;TA;TA;NA;MnPrv;NA;150000
903236010;50.0;8635;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;5;5;1948;2001.0;CBlock;TA;TA;No;BLQ;GLQ;GasA;SBrkr;Min1;0;Detchd;Unf;TA;TA;NA;MnPrv;NA;127000
903454100;60.0;6876;Pave;NA;Regular;Bnk;AllPub;Inside;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;1.5Fin;6;6;1938;1958.0;BrkTil;TA;TA;No;Unf;Unf;GasA;SBrkr;Min1;1;Detchd;Unf;TA;TA;NA;NA;NA;141000
903456130;62.0;7006;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;1.5Fin;6;6;1925;1950.0;PConc;TA;TA;No;Rec;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;MnPrv;NA;127000
902106070;50.0;6000;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1.5Fin;6;6;1927;1950.0;BrkTil;TA;TA;No;Rec;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;127500
902303100;56.0;8398;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1.5Fin;6;8;1910;1990.0;CBlock;Gd;Gd;No;BLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;144100
903204030;55.0;8674;Pave;NA;Regular;HLS;AllPub;Inside;Gtl;Brookside;RRNn;Artery;1Fam;1.5Fin;5;6;1950;0.0;CBlock;Fa;TA;No;Rec;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;128250
903233180;52.0;6240;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;6;6;1931;1950.0;BrkTil;TA;Fa;No;LwQ;Unf;GasA;FuseA;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;127500
